id:ID,label:LABEL,name,ifcType,x,y,z
2V9H2E8FD8fuBJFUErPtzv,IfcMember,Rectangular Mullion:50x150mm:450790,IfcMember,-18.0591216534994,6.030128073363991,1.0625
2V9H2E8FD8fuBJFUErPtzu,IfcMember,Rectangular Mullion:50x150mm:450791,IfcMember,-20.0291216534994,6.030128073364001,1.0625
2V9H2E8FD8fuBJFUErPtzt,IfcMember,Rectangular Mullion:50x150mm:450792,IfcMember,-18.0591216534994,6.030128073363991,2.775
2V9H2E8FD8fuBJFUErPtzs,IfcMember,Rectangular Mullion:50x150mm:450793,IfcMember,-20.0291216534994,6.030128073364001,2.775
2V9H2E8FD8fuBJFUErPtuE,IfcMember,Rectangular Mullion:50x150mm:450961,IfcMember,-10.3791216534994,6.03012807336397,3.975
2V9H2E8FD8fuBJFUErPtuD,IfcMember,Rectangular Mullion:50x150mm:450962,IfcMember,-7.14912165349942,6.030128073363959,3.975
2V9H2E8FD8fuBJFUErPtuC,IfcMember,Rectangular Mullion:50x150mm:450963,IfcMember,-8.764121653499421,6.030128073363959,3.975
2V9H2E8FD8fuBJFUErPtuB,IfcMember,Rectangular Mullion:50x150mm:450964,IfcMember,-7.13662165349942,6.030128073363951,0.025
2V9H2E8FD8fuBJFUErPtuA,IfcMember,Rectangular Mullion:50x150mm:450965,IfcMember,-10.39162165349942,6.030128073363959,0.025
2V9H2E8FD8fuBJFUErPtu9,IfcMember,Rectangular Mullion:50x150mm:450966,IfcMember,-11.034121653499401,6.03012807336397,1.075
2V9H2E8FD8fuBJFUErPtu8,IfcMember,Rectangular Mullion:50x150mm:450967,IfcMember,-11.034121653499401,6.03012807336397,2.7749999999999995
2V9H2E8FD8fuBJFUErPtu7,IfcMember,Rectangular Mullion:50x150mm:450968,IfcMember,-11.034121653499401,6.03012807336397,3.6999999999999997
2V9H2E8FD8fuBJFUErPtu6,IfcMember,Rectangular Mullion:50x150mm:450969,IfcMember,-6.494121653499421,6.030128073363951,3.6999999999999997
2V9H2E8FD8fuBJFUErPtu5,IfcMember,Rectangular Mullion:50x150mm:450970,IfcMember,-6.494121653499421,6.030128073363951,1.075
2V9H2E8FD8fuBJFUErPtu4,IfcMember,Rectangular Mullion:50x150mm:450971,IfcMember,-6.494121653499421,6.030128073363951,2.7749999999999995
2V9H2E8FD8fuBJFUErPtu3,IfcMember,Rectangular Mullion:50x150mm:450972,IfcMember,-7.14912165349942,6.030128073363959,2.1500000000000004
2V9H2E8FD8fuBJFUErPtu2,IfcMember,Rectangular Mullion:50x150mm:450973,IfcMember,-8.764121653499421,6.030128073363959,2.1500000000000004
2V9H2E8FD8fuBJFUErPtu1,IfcMember,Rectangular Mullion:50x150mm:450974,IfcMember,-10.3791216534994,6.03012807336397,2.1500000000000004
2V9H2E8FD8fuBJFUErPtu0,IfcMember,Rectangular Mullion:50x150mm:450975,IfcMember,-7.14912165349942,6.030128073363959,3.4000000000000004
2V9H2E8FD8fuBJFUErPtu$,IfcMember,Rectangular Mullion:50x150mm:450976,IfcMember,-8.764121653499421,6.030128073363959,3.4000000000000004
2V9H2E8FD8fuBJFUErPtu_,IfcMember,Rectangular Mullion:50x150mm:450977,IfcMember,-10.3791216534994,6.03012807336397,3.4000000000000004
2V9H2E8FD8fuBJFUErPtuz,IfcMember,Rectangular Mullion:50x150mm:450978,IfcMember,-7.779121653499421,6.030128073363959,1.0625
2V9H2E8FD8fuBJFUErPtuy,IfcMember,Rectangular Mullion:50x150mm:450979,IfcMember,-9.74912165349942,6.030128073363959,1.0625
2V9H2E8FD8fuBJFUErPtux,IfcMember,Rectangular Mullion:50x150mm:450980,IfcMember,-7.779121653499421,6.030128073363959,2.775
2V9H2E8FD8fuBJFUErPtuw,IfcMember,Rectangular Mullion:50x150mm:450981,IfcMember,-9.74912165349942,6.030128073363959,2.775
2V9H2E8FD8fuBJFUErPtsY,IfcMember,Rectangular Mullion:50x150mm:451133,IfcMember,-5.2541216534994195,6.030128073363951,3.975
2V9H2E8FD8fuBJFUErPtsX,IfcMember,Rectangular Mullion:50x150mm:451134,IfcMember,-2.01412165349942,6.030128073363941,3.975
2V9H2E8FD8fuBJFUErPtsW,IfcMember,Rectangular Mullion:50x150mm:451135,IfcMember,-3.6341216534994203,6.030128073363951,3.975
2V9H2E8FD8fuBJFUErPttV,IfcMember,Rectangular Mullion:50x150mm:451136,IfcMember,-2.00162165349942,6.030128073363941,0.025
2V9H2E8FD8fuBJFUErPttU,IfcMember,Rectangular Mullion:50x150mm:451137,IfcMember,-5.266621653499421,6.030128073363951,0.025
2V9H2E8FD8fuBJFUErPttT,IfcMember,Rectangular Mullion:50x150mm:451138,IfcMember,-5.91412165349942,6.030128073363951,1.075
2V9H2E8FD8fuBJFUErPttS,IfcMember,Rectangular Mullion:50x150mm:451139,IfcMember,-5.91412165349942,6.030128073363951,2.7749999999999995
2V9H2E8FD8fuBJFUErPttR,IfcMember,Rectangular Mullion:50x150mm:451140,IfcMember,-5.91412165349942,6.030128073363951,3.6999999999999997
2V9H2E8FD8fuBJFUErPttQ,IfcMember,Rectangular Mullion:50x150mm:451141,IfcMember,-1.3541216534994203,6.030128073363941,3.6999999999999997
2V9H2E8FD8fuBJFUErPttP,IfcMember,Rectangular Mullion:50x150mm:451142,IfcMember,-1.3541216534994203,6.030128073363941,1.075
2V9H2E8FD8fuBJFUErPttO,IfcMember,Rectangular Mullion:50x150mm:451143,IfcMember,-1.3541216534994203,6.030128073363941,2.7749999999999995
2V9H2E8FD8fuBJFUErPttN,IfcMember,Rectangular Mullion:50x150mm:451144,IfcMember,-2.01412165349942,6.030128073363941,2.1500000000000004
2V9H2E8FD8fuBJFUErPttM,IfcMember,Rectangular Mullion:50x150mm:451145,IfcMember,-3.6341216534994203,6.030128073363951,2.1500000000000004
2V9H2E8FD8fuBJFUErPttL,IfcMember,Rectangular Mullion:50x150mm:451146,IfcMember,-5.2541216534994195,6.030128073363951,2.1500000000000004
2V9H2E8FD8fuBJFUErPttK,IfcMember,Rectangular Mullion:50x150mm:451147,IfcMember,-2.01412165349942,6.030128073363941,3.4000000000000004
2V9H2E8FD8fuBJFUErPttJ,IfcMember,Rectangular Mullion:50x150mm:451148,IfcMember,-3.6341216534994203,6.030128073363951,3.4000000000000004
2V9H2E8FD8fuBJFUErPttI,IfcMember,Rectangular Mullion:50x150mm:451149,IfcMember,-5.2541216534994195,6.030128073363951,3.4000000000000004
2V9H2E8FD8fuBJFUErPttH,IfcMember,Rectangular Mullion:50x150mm:451150,IfcMember,-2.64912165349942,6.030128073363941,1.0625
2V9H2E8FD8fuBJFUErPttG,IfcMember,Rectangular Mullion:50x150mm:451151,IfcMember,-4.619121653499419,6.030128073363951,1.0625
2V9H2E8FD8fuBJFUErPttF,IfcMember,Rectangular Mullion:50x150mm:451152,IfcMember,-2.64912165349942,6.030128073363941,2.775
2V9H2E8FD8fuBJFUErPttE,IfcMember,Rectangular Mullion:50x150mm:451153,IfcMember,-4.619121653499419,6.030128073363951,2.775
1yuiwzGI5FCPxrfaANPMyp,IfcMember,Rectangular Mullion:50x150mm:509422,IfcMember,-12.332607351786,-6.1025665972142615,4.8549999999999995
1yuiwzGI5FCPxrfaANPMyo,IfcMember,Rectangular Mullion:50x150mm:509423,IfcMember,-15.452135805420605,-6.09570818734438,4.8549999999999995
1yuiwzGI5FCPxrfaANPMyj,IfcMember,Rectangular Mullion:50x150mm:509424,IfcMember,-13.892371578603306,-6.099137392279322,4.8549999999999995
1yuiwzGI5FCPxrfaANPMyi,IfcMember,Rectangular Mullion:50x150mm:509425,IfcMember,-15.464635775210828,-6.095680705653649,0.025
1yuiwzGI5FCPxrfaANPMyk,IfcMember,Rectangular Mullion:50x150mm:509427,IfcMember,-12.320107381995731,-6.102594078904991,0.025
1yuiwzGI5FCPxrfaANPMyf,IfcMember,Rectangular Mullion:50x150mm:509428,IfcMember,-11.70010888040036,-6.103957170765133,1.075
1yuiwzGI5FCPxrfaANPMye,IfcMember,Rectangular Mullion:50x150mm:509429,IfcMember,-11.70010888040036,-6.103957170765133,3.5149999999999992
1yuiwzGI5FCPxrfaANPMyb,IfcMember,Rectangular Mullion:50x150mm:509432,IfcMember,-16.084634276806238,-6.094317613793507,3.5149999999999997
1yuiwzGI5FCPxrfaANPMya,IfcMember,Rectangular Mullion:50x150mm:509433,IfcMember,-16.084634276806238,-6.094317613793507,1.075
1yuiwzGI5FCPxrfaANPMyX,IfcMember,Rectangular Mullion:50x150mm:509436,IfcMember,-15.452135805420605,-6.09570818734438,2.1500000000000004
1yuiwzGI5FCPxrfaANPMyW,IfcMember,Rectangular Mullion:50x150mm:509437,IfcMember,-13.892371578603306,-6.099137392279322,2.1500000000000004
1yuiwzGI5FCPxrfaANPMyZ,IfcMember,Rectangular Mullion:50x150mm:509438,IfcMember,-12.332607351786,-6.1025665972142615,2.1500000000000004
1yuiwzGI5FCPxrfaANPMpO,IfcMember,Rectangular Mullion:50x150mm:509445,IfcMember,-14.844637273615401,-6.097043797513799,1.0625
1yuiwzGI5FCPxrfaANPMpR,IfcMember,Rectangular Mullion:50x150mm:509446,IfcMember,-12.940105883591201,-6.10123098704484,1.0625
1yuiwzGI5FCPxrfaANPMpQ,IfcMember,Rectangular Mullion:50x150mm:509447,IfcMember,-14.844637273615401,-6.097043797513799,3.5025000000000004
1yuiwzGI5FCPxrfaANPMpL,IfcMember,Rectangular Mullion:50x150mm:509448,IfcMember,-12.940105883591201,-6.10123098704484,3.5025000000000004
1yuiwzGI5FCPxrfaANPMHu,IfcMember,Rectangular Mullion:50x150mm:511653,IfcMember,-17.452630970649054,-6.091310017560089,4.8549999999999995
1yuiwzGI5FCPxrfaANPMHx,IfcMember,Rectangular Mullion:50x150mm:511654,IfcMember,-20.52311733860115,-6.084559428705298,4.8549999999999995
1yuiwzGI5FCPxrfaANPMHw,IfcMember,Rectangular Mullion:50x150mm:511655,IfcMember,-18.987895256677504,-6.087934676738982,4.8549999999999995
1yuiwzGI5FCPxrfaANPMHr,IfcMember,Rectangular Mullion:50x150mm:511656,IfcMember,-20.535617308391377,-6.084531947014573,0.025
1yuiwzGI5FCPxrfaANPMHt,IfcMember,Rectangular Mullion:50x150mm:511658,IfcMember,-17.44013100085888,-6.0913374992508125,0.025
1yuiwzGI5FCPxrfaANPMHs,IfcMember,Rectangular Mullion:50x150mm:511659,IfcMember,-16.84463244005226,-6.092646726997132,1.075
1yuiwzGI5FCPxrfaANPMHn,IfcMember,Rectangular Mullion:50x150mm:511660,IfcMember,-16.84463244005226,-6.092646726997132,3.5149999999999992
1yuiwzGI5FCPxrfaANPMHo,IfcMember,Rectangular Mullion:50x150mm:511663,IfcMember,-21.13111586919804,-6.083222719268257,3.5149999999999997
1yuiwzGI5FCPxrfaANPMHj,IfcMember,Rectangular Mullion:50x150mm:511664,IfcMember,-21.13111586919804,-6.083222719268257,1.075
1yuiwzGI5FCPxrfaANPMHk,IfcMember,Rectangular Mullion:50x150mm:511667,IfcMember,-20.52311733860115,-6.084559428705298,2.1500000000000004
1yuiwzGI5FCPxrfaANPMHf,IfcMember,Rectangular Mullion:50x150mm:511668,IfcMember,-18.987895256677504,-6.087934676738982,2.1500000000000004
1yuiwzGI5FCPxrfaANPMHe,IfcMember,Rectangular Mullion:50x150mm:511669,IfcMember,-17.452630970649054,-6.091310017560089,2.1500000000000004
1yuiwzGI5FCPxrfaANPMHX,IfcMember,Rectangular Mullion:50x150mm:511676,IfcMember,-19.940118747584794,-6.085841174760889,1.0625
1yuiwzGI5FCPxrfaANPMHW,IfcMember,Rectangular Mullion:50x150mm:511677,IfcMember,-18.0356295616654,-6.0900282715045,1.0625
1yuiwzGI5FCPxrfaANPMHZ,IfcMember,Rectangular Mullion:50x150mm:511678,IfcMember,-19.940118747584794,-6.085841174760889,3.5025000000000004
1yuiwzGI5FCPxrfaANPMHY,IfcMember,Rectangular Mullion:50x150mm:511679,IfcMember,-18.0356295616654,-6.0900282715045,3.5025000000000004
1yuiwzGI5FCPxrfaANPML_,IfcMember,Rectangular Mullion:50x150mm:511907,IfcMember,-23.64360979703437,-6.0776988994317644,4.8549999999999995
1yuiwzGI5FCPxrfaANPMLv,IfcMember,Rectangular Mullion:50x150mm:511908,IfcMember,-27.358600818690864,-6.069531340947165,4.8549999999999995
1yuiwzGI5FCPxrfaANPMLu,IfcMember,Rectangular Mullion:50x150mm:511909,IfcMember,-25.501105307862588,-6.073615120189466,4.8549999999999995
1yuiwzGI5FCPxrfaANPMLw,IfcMember,Rectangular Mullion:50x150mm:511911,IfcMember,-27.371100788481066,-6.069503859256436,0.025
1yuiwzGI5FCPxrfaANPMLq,IfcMember,Rectangular Mullion:50x150mm:511913,IfcMember,-23.63110982724406,-6.0777263811224955,0.025
1yuiwzGI5FCPxrfaANPMLs,IfcMember,Rectangular Mullion:50x150mm:511915,IfcMember,-22.73111200234746,-6.079705062854972,1.075
1yuiwzGI5FCPxrfaANPMLn,IfcMember,Rectangular Mullion:50x150mm:511916,IfcMember,-22.73111200234746,-6.079705062854972,3.5149999999999992
1yuiwzGI5FCPxrfaANPMLo,IfcMember,Rectangular Mullion:50x150mm:511919,IfcMember,-28.271098613377642,-6.067525177523968,3.5149999999999997
1yuiwzGI5FCPxrfaANPMLj,IfcMember,Rectangular Mullion:50x150mm:511920,IfcMember,-28.271098613377642,-6.067525177523968,1.075
1yuiwzGI5FCPxrfaANPMLk,IfcMember,Rectangular Mullion:50x150mm:511923,IfcMember,-27.358600818690864,-6.069531340947165,2.1500000000000004
1yuiwzGI5FCPxrfaANPMLf,IfcMember,Rectangular Mullion:50x150mm:511924,IfcMember,-25.501105307862588,-6.073615120189466,2.1500000000000004
1yuiwzGI5FCPxrfaANPMLe,IfcMember,Rectangular Mullion:50x150mm:511925,IfcMember,-23.64360979703437,-6.0776988994317644,2.1500000000000004
1yuiwzGI5FCPxrfaANPMLY,IfcMember,Rectangular Mullion:50x150mm:511935,IfcMember,-26.471102963584507,-6.07148254098891,1.0625
1yuiwzGI5FCPxrfaANPMKT,IfcMember,Rectangular Mullion:50x150mm:511936,IfcMember,-24.531107652140697,-6.07574769939002,1.0625
1yuiwzGI5FCPxrfaANPMKV,IfcMember,Rectangular Mullion:50x150mm:511938,IfcMember,-26.471102963584507,-6.07148254098891,3.5025000000000004
1yuiwzGI5FCPxrfaANPMKU,IfcMember,Rectangular Mullion:50x150mm:511939,IfcMember,-24.531107652140697,-6.07574769939002,3.5025000000000004
1yuiwzGI5FCPxrfaANPNfC,IfcMember,Rectangular Mullion:50x150mm:512145,IfcMember,-30.473193291382973,-6.062683783031659,4.8549999999999995
1yuiwzGI5FCPxrfaANPNfF,IfcMember,Rectangular Mullion:50x150mm:512146,IfcMember,-34.151809324472865,-6.054596196435214,4.8549999999999995
1yuiwzGI5FCPxrfaANPNfE,IfcMember,Rectangular Mullion:50x150mm:512147,IfcMember,-32.312301308411335,-6.058640429440483,4.8549999999999995
1yuiwzGI5FCPxrfaANPNf8,IfcMember,Rectangular Mullion:50x150mm:512149,IfcMember,-34.16430929426317,-6.0545687147444855,0.025
1yuiwzGI5FCPxrfaANPNfA,IfcMember,Rectangular Mullion:50x150mm:512151,IfcMember,-30.460693321592753,-6.062711264722383,0.025
1yuiwzGI5FCPxrfaANPNf4,IfcMember,Rectangular Mullion:50x150mm:512153,IfcMember,-29.561095495729457,-6.064689067040752,1.075
1yuiwzGI5FCPxrfaANPNf7,IfcMember,Rectangular Mullion:50x150mm:512154,IfcMember,-29.561095495729457,-6.064689067040752,3.5149999999999992
1yuiwzGI5FCPxrfaANPNf0,IfcMember,Rectangular Mullion:50x150mm:512157,IfcMember,-35.06430711915974,-6.052590033012018,3.5149999999999997
1yuiwzGI5FCPxrfaANPNf3,IfcMember,Rectangular Mullion:50x150mm:512158,IfcMember,-35.06430711915974,-6.052590033012018,1.075
1yuiwzGI5FCPxrfaANPNfy,IfcMember,Rectangular Mullion:50x150mm:512161,IfcMember,-34.151809324472865,-6.054596196435214,2.1500000000000004
1yuiwzGI5FCPxrfaANPNf$,IfcMember,Rectangular Mullion:50x150mm:512162,IfcMember,-32.312301308411335,-6.058640429440483,2.1500000000000004
1yuiwzGI5FCPxrfaANPNf_,IfcMember,Rectangular Mullion:50x150mm:512163,IfcMember,-30.473193291382973,-6.062683783031659,2.1500000000000004
1yuiwzGI5FCPxrfaANPNfm,IfcMember,Rectangular Mullion:50x150mm:512173,IfcMember,-33.2643114693665,-6.056547396476959,1.0625
1yuiwzGI5FCPxrfaANPNfp,IfcMember,Rectangular Mullion:50x150mm:512174,IfcMember,-31.360291147456103,-6.06073346240401,1.0625
1yuiwzGI5FCPxrfaANPNfj,IfcMember,Rectangular Mullion:50x150mm:512176,IfcMember,-33.2643114693665,-6.056547396476959,3.5025000000000004
1yuiwzGI5FCPxrfaANPNfi,IfcMember,Rectangular Mullion:50x150mm:512177,IfcMember,-31.360291147456103,-6.06073346240401,3.5025000000000004
1Wg7AH23jBLBf1DmtTnL5M,IfcPlate,System Panel:Glazed:445814,IfcPlate,-12.2616216534994,5.97012807336397,1.0875
1Wg7AH23jBLBf1DmtTnL5U,IfcPlate,System Panel:Glazed:445822,IfcPlate,-15.5266216534994,5.970128073363981,1.0875
1Wg7AH23jBLBf1DmtTnL6W,IfcPlate,System Panel:Glazed:445824,IfcPlate,-12.2616216534994,5.97012807336397,2.7750000000000004
1Wg7AH23jBLBf1DmtTnL6X,IfcPlate,System Panel:Glazed:445825,IfcPlate,-13.894121653499402,5.970128073363981,2.7750000000000004
1Wg7AH23jBLBf1DmtTnL6Z,IfcPlate,System Panel:Glazed:445827,IfcPlate,-15.5266216534994,5.970128073363981,2.7750000000000004
1Wg7AH23jBLBf1DmtTnL6b,IfcPlate,System Panel:Solid:445829,IfcPlate,-13.8941216534994,5.985128073363981,3.6875000000000004
1Wg7AH23jBLBf1DmtTnKd5,IfcPlate,System Panel:Glazed:447973,IfcPlate,8.17837834650058,5.970128073363911,1.0875
1Wg7AH23jBLBf1DmtTnKd9,IfcPlate,System Panel:Glazed:447977,IfcPlate,4.913378346500581,5.97012807336392,1.0875
1Wg7AH23jBLBf1DmtTnKdB,IfcPlate,System Panel:Glazed:447979,IfcPlate,8.17837834650058,5.970128073363911,2.7750000000000004
1Wg7AH23jBLBf1DmtTnKdC,IfcPlate,System Panel:Glazed:447980,IfcPlate,6.54587834650058,5.970128073363911,2.7750000000000004
1Wg7AH23jBLBf1DmtTnKdD,IfcPlate,System Panel:Glazed:447981,IfcPlate,4.913378346500581,5.97012807336392,2.7750000000000004
1Wg7AH23jBLBf1DmtTnKdF,IfcPlate,System Panel:Solid:447983,IfcPlate,6.545878346500579,5.98512807336391,3.6875000000000004
1Wg7AH23jBLBf1DmtTnKgC,IfcPlate,System Panel:Glazed:448172,IfcPlate,13.323878346500598,5.97012807336389,1.0875
1Wg7AH23jBLBf1DmtTnKgG,IfcPlate,System Panel:Glazed:448176,IfcPlate,10.056128346500602,5.970128073363899,1.0875
1Wg7AH23jBLBf1DmtTnKgI,IfcPlate,System Panel:Glazed:448178,IfcPlate,13.323878346500598,5.97012807336389,2.7750000000000004
1Wg7AH23jBLBf1DmtTnKgJ,IfcPlate,System Panel:Glazed:448179,IfcPlate,11.6913783465006,5.97012807336389,2.7750000000000004
1Wg7AH23jBLBf1DmtTnKgK,IfcPlate,System Panel:Glazed:448180,IfcPlate,10.056128346500602,5.970128073363899,2.7750000000000004
1Wg7AH23jBLBf1DmtTnKgM,IfcPlate,System Panel:Solid:448182,IfcPlate,11.688628346500598,5.9851280733638905,3.6875000000000004
1Wg7AH23jBLBf1DmtTnKk2,IfcPlate,System Panel:Glazed:448418,IfcPlate,18.471378346500607,5.97012807336387,1.0875
1Wg7AH23jBLBf1DmtTnKk6,IfcPlate,System Panel:Glazed:448422,IfcPlate,15.203878346500598,5.970128073363879,1.0875
1Wg7AH23jBLBf1DmtTnKk8,IfcPlate,System Panel:Glazed:448424,IfcPlate,18.471378346500607,5.97012807336387,2.7750000000000004
1Wg7AH23jBLBf1DmtTnKk9,IfcPlate,System Panel:Glazed:448425,IfcPlate,16.8413783465006,5.970128073363879,2.7750000000000004
1Wg7AH23jBLBf1DmtTnKkA,IfcPlate,System Panel:Glazed:448426,IfcPlate,15.203878346500598,5.970128073363879,2.7750000000000004
1Wg7AH23jBLBf1DmtTnKkC,IfcPlate,System Panel:Solid:448428,IfcPlate,16.833878346500597,5.985128073363881,3.6875000000000004
2V9H2E8FD8fuBJFUErPq1W,IfcPlate,System Panel:Glazed:450559,IfcPlate,23.576927117858705,5.970128073363861,1.0875
2V9H2E8FD8fuBJFUErPt_S,IfcPlate,System Panel:Glazed:450563,IfcPlate,20.330378346500602,5.97012807336387,1.0875
2V9H2E8FD8fuBJFUErPt_Q,IfcPlate,System Panel:Glazed:450565,IfcPlate,23.576927117858705,5.970128073363861,2.7750000000000004
2V9H2E8FD8fuBJFUErPt_P,IfcPlate,System Panel:Glazed:450566,IfcPlate,21.9494027321797,5.970128073363861,2.7750000000000004
2V9H2E8FD8fuBJFUErPt_O,IfcPlate,System Panel:Glazed:450567,IfcPlate,20.330378346500602,5.97012807336387,2.7750000000000004
2V9H2E8FD8fuBJFUErPt_M,IfcPlate,System Panel:Solid:450569,IfcPlate,21.957902732179697,5.98512807336386,3.6875000000000004
2V9H2E8FD8fuBJFUErPtzN,IfcPlate,System Panel:Glazed:450760,IfcPlate,-17.406621653499403,5.970128073363991,1.0875
2V9H2E8FD8fuBJFUErPtzJ,IfcPlate,System Panel:Glazed:450764,IfcPlate,-20.6816216534994,5.970128073363999,1.0875
2V9H2E8FD8fuBJFUErPtzH,IfcPlate,System Panel:Glazed:450766,IfcPlate,-17.406621653499403,5.970128073363991,2.7750000000000004
2V9H2E8FD8fuBJFUErPtzG,IfcPlate,System Panel:Glazed:450767,IfcPlate,-19.0441216534994,5.970128073363991,2.7750000000000004
2V9H2E8FD8fuBJFUErPtzF,IfcPlate,System Panel:Glazed:450768,IfcPlate,-20.6816216534994,5.970128073363999,2.7750000000000004
2V9H2E8FD8fuBJFUErPtzD,IfcPlate,System Panel:Solid:450770,IfcPlate,-19.0441216534994,5.985128073363991,3.6875000000000004
2V9H2E8FD8fuBJFUErPtuR,IfcPlate,System Panel:Glazed:450948,IfcPlate,-7.136621653499419,5.9701280733639495,1.0875
2V9H2E8FD8fuBJFUErPtuN,IfcPlate,System Panel:Glazed:450952,IfcPlate,-10.391621653499401,5.97012807336397,1.0875
2V9H2E8FD8fuBJFUErPtuL,IfcPlate,System Panel:Glazed:450954,IfcPlate,-7.136621653499419,5.9701280733639495,2.7750000000000004
2V9H2E8FD8fuBJFUErPtuK,IfcPlate,System Panel:Glazed:450955,IfcPlate,-8.764121653499421,5.970128073363961,2.7750000000000004
2V9H2E8FD8fuBJFUErPtuJ,IfcPlate,System Panel:Glazed:450956,IfcPlate,-10.391621653499401,5.97012807336397,2.7750000000000004
2V9H2E8FD8fuBJFUErPtuH,IfcPlate,System Panel:Solid:450958,IfcPlate,-8.764121653499421,5.98512807336396,3.6875000000000004
2V9H2E8FD8fuBJFUErPtsl,IfcPlate,System Panel:Glazed:451120,IfcPlate,-2.00162165349942,5.9701280733639415,1.0875
2V9H2E8FD8fuBJFUErPtsh,IfcPlate,System Panel:Glazed:451124,IfcPlate,-5.26662165349942,5.9701280733639495,1.0875
2V9H2E8FD8fuBJFUErPtsf,IfcPlate,System Panel:Glazed:451126,IfcPlate,-2.00162165349942,5.9701280733639415,2.7750000000000004
2V9H2E8FD8fuBJFUErPtse,IfcPlate,System Panel:Glazed:451127,IfcPlate,-3.63412165349942,5.9701280733639495,2.7750000000000004
2V9H2E8FD8fuBJFUErPtsd,IfcPlate,System Panel:Glazed:451128,IfcPlate,-5.26662165349942,5.9701280733639495,2.7750000000000004
2V9H2E8FD8fuBJFUErPtsb,IfcPlate,System Panel:Solid:451130,IfcPlate,-3.63412165349942,5.985128073363951,3.6875000000000004
1yuiwzGI5FCPxrfaANPMyA,IfcPlate,System Panel:Glazed:509399,IfcPlate,-15.464635775210802,-6.03568070565365,1.0875
1yuiwzGI5FCPxrfaANPMy0,IfcPlate,System Panel:Glazed:509405,IfcPlate,-12.3201073819957,-6.042594078904991,1.0875
1yuiwzGI5FCPxrfaANPMy2,IfcPlate,System Panel:Glazed:509407,IfcPlate,-15.464635775210802,-6.03568070565365,3.502500000000001
1yuiwzGI5FCPxrfaANPMyz,IfcPlate,System Panel:Glazed:509408,IfcPlate,-13.8923715786033,-6.0391373922793194,3.502500000000001
1yuiwzGI5FCPxrfaANPMyy,IfcPlate,System Panel:Glazed:509409,IfcPlate,-12.3201073819957,-6.042594078904991,3.502500000000001
1yuiwzGI5FCPxrfaANPMHJ,IfcPlate,System Panel:Glazed:511630,IfcPlate,-20.5356173083914,-6.024531947014581,1.0875
1yuiwzGI5FCPxrfaANPMH9,IfcPlate,System Panel:Glazed:511636,IfcPlate,-17.440131000858898,-6.031337499250821,1.0875
1yuiwzGI5FCPxrfaANPMHB,IfcPlate,System Panel:Glazed:511638,IfcPlate,-20.5356173083914,-6.024531947014581,3.502500000000001
1yuiwzGI5FCPxrfaANPMHA,IfcPlate,System Panel:Glazed:511639,IfcPlate,-18.9878741546251,-6.0279347231327,3.502500000000001
1yuiwzGI5FCPxrfaANPMH5,IfcPlate,System Panel:Glazed:511640,IfcPlate,-17.440131000858898,-6.031337499250821,3.502500000000001
1yuiwzGI5FCPxrfaANPMLQ,IfcPlate,System Panel:Glazed:511879,IfcPlate,-27.3711007884811,-6.009503859256439,1.0875
1yuiwzGI5FCPxrfaANPMLG,IfcPlate,System Panel:Glazed:511885,IfcPlate,-23.631109827244103,-6.01772638112249,1.0875
1yuiwzGI5FCPxrfaANPMLC,IfcPlate,System Panel:Glazed:511889,IfcPlate,-27.3711007884811,-6.009503859256439,3.502500000000001
1yuiwzGI5FCPxrfaANPMLF,IfcPlate,System Panel:Glazed:511890,IfcPlate,-25.501105307862602,-6.013615120189471,3.502500000000001
1yuiwzGI5FCPxrfaANPMLE,IfcPlate,System Panel:Glazed:511891,IfcPlate,-23.631109827244103,-6.01772638112249,3.502500000000001
1yuiwzGI5FCPxrfaANPNge,IfcPlate,System Panel:Glazed:512117,IfcPlate,-34.1643092942631,-5.99456871474449,1.0875
1yuiwzGI5FCPxrfaANPNgc,IfcPlate,System Panel:Glazed:512123,IfcPlate,-30.460693321592807,-6.002711264722381,1.0875
1yuiwzGI5FCPxrfaANPNgY,IfcPlate,System Panel:Glazed:512127,IfcPlate,-34.1643092942631,-5.99456871474449,3.502500000000001
1yuiwzGI5FCPxrfaANPNfT,IfcPlate,System Panel:Glazed:512128,IfcPlate,-32.31230130841131,-5.998640429440489,3.502500000000001
1yuiwzGI5FCPxrfaANPNfS,IfcPlate,System Panel:Glazed:512129,IfcPlate,-30.460693321592807,-6.002711264722381,3.502500000000001
1G9t$fuZP8tfqabxFuLlO$,IfcSlab,Floor:Floor-Grnd-Susp_65Scr-80Ins-100Blk-75PC:326953,IfcSlab,-4.431346653499434,-3.595492418234357,-0.3
0FsV7REIr6AR3B8qCeeDFi,IfcSlab,Floor:Floor-Grnd-Susp_65Scr-80Ins-100Blk-75PC:454638,IfcSlab,-4.402899700433297,-6.580288633199281,5.18
0jQ0b5jbn7mOgnFhugSwUv,IfcWall,Basic Wall:Wall-Fnd_440Blk_25:353322,IfcWall,-30.535380968922553,6.134239498864331,2.5433333333333312
1En88zhLD1kfUFjMVyrKB_,IfcWallStandardCase,Basic Wall:Cemento:318543,IfcWallStandardCase,22.67405334650055,-6.215538230287749,1.7574999999999947
